Valor;Tempo
0.9747826206843663;22/03/2021 03:16:21
0.9904038711065795;22/03/2021 03:16:31
0.999062067129295;22/03/2021 03:16:41
0.9990590564500745;22/03/2021 03:16:51
0.9915407734238292;22/03/2021 03:17:01
0.9766530201770969;22/03/2021 03:17:11
0.9545839915452612;22/03/2021 03:17:21
0.9256447703337566;22/03/2021 03:17:31
0.8903686142860473;22/03/2021 03:17:41
0.8447702723685335;22/03/2021 03:17:51
0.7978496522462167;22/03/2021 03:18:01
0.7464490961148921;22/03/2021 03:18:11
0.7025642622983952;22/03/2021 03:18:21
0.6333563787374492;22/03/2021 03:18:31
0.5854203658443883;22/03/2021 03:18:41
0.5244725210491977;22/03/2021 03:18:51
0.4509914298352197;22/03/2021 03:19:01
0.4023948116965839;22/03/2021 03:19:11
0.34307228745092805;22/03/2021 03:19:21
0.28063707454968706;22/03/2021 03:19:31
0.22728648873307303;22/03/2021 03:19:41
0.17808422855510436;22/03/2021 03:19:51
0.13363165885666609;22/03/2021 03:20:01
0.09477140087370267;22/03/2021 03:20:11
0.061964952902296644;22/03/2021 03:20:21
0.03572487743479386;22/03/2021 03:20:31
0.01651176447757391;22/03/2021 03:20:41
0.003760232700644961;22/03/2021 03:20:51
0.0;22/03/2021 03:21:01
0.003760232700644961;22/03/2021 03:21:11
0.012163112172845677;22/03/2021 03:21:21
0.033503600582630466;22/03/2021 03:21:31
0.05341610699436024;22/03/2021 03:21:41
0.08429990584660467;22/03/2021 03:21:51
0.1254803291860785;22/03/2021 03:22:01
0.16426648785622378;22/03/2021 03:22:11
0.21718511166409712;22/03/2021 03:22:21
0.26975804761140465;22/03/2021 03:22:31
0.32584843084550047;22/03/2021 03:22:41
0.3844709458596645;22/03/2021 03:22:51
0.4449194274717451;22/03/2021 03:23:01
0.506197108354499;22/03/2021 03:23:11
0.5672903542535631;22/03/2021 03:23:21
0.6274328298022573;22/03/2021 03:23:31
0.6856585969759188;22/03/2021 03:23:41
0.746449096114892;22/03/2021 03:23:51
0.7929017378689129;22/03/2021 03:24:01
0.8447702723685334;22/03/2021 03:24:11
0.8786439272703828;22/03/2021 03:24:21
0.9157682660336406;22/03/2021 03:24:31
0.9519946465617217;22/03/2021 03:24:41
0.9707919928800354;22/03/2021 03:24:51
0.987863772895176;22/03/2021 03:25:01
0.9975976276611146;22/03/2021 03:25:11
0.9996581816149542;22/03/2021 03:25:21
0.9936507090789293;22/03/2021 03:25:31
0.9801974485101295;22/03/2021 03:25:41
0.9595320611735301;22/03/2021 03:25:51
0.9319864280607935;22/03/2021 03:26:01
0.8978807031143499;22/03/2021 03:26:11
0.8578654126419094;22/03/2021 03:26:21
0.8124297440711932;22/03/2021 03:26:31
0.7570513720966109;22/03/2021 03:26:41
0.702620657002495;22/03/2021 03:26:51
0.6509623580844079;22/03/2021 03:27:01
0.5854809443801506;22/03/2021 03:27:11
0.5367210395766533;22/03/2021 03:27:21
0.4754049206131105;22/03/2021 03:27:31
0.41445873453670995;22/03/2021 03:27:41
0.3547991687149079;22/03/2021 03:27:51
0.2973235585489419;22/03/2021 03:28:01
0.2376533203964067;22/03/2021 03:28:11
0.18752282579193838;22/03/2021 03:28:21
0.14213458735809076;22/03/2021 03:28:31
0.10204499696144899;22/03/2021 03:28:41
0.06801357193920676;22/03/2021 03:28:51
0.04044307415497117;22/03/2021 03:29:01
0.019784740292217162;22/03/2021 03:29:11
0.006349290921070838;22/03/2021 03:29:21
3.3880770582528363E-4;22/03/2021 03:29:31
0.0024076366639015356;22/03/2021 03:29:41
0.012148934980735715;22/03/2021 03:29:51
0.025255869992006647;22/03/2021 03:30:01
0.05338784940224234;22/03/2021 03:30:11
0.07760667725751429;22/03/2021 03:30:21
0.11353427733577219;22/03/2021 03:30:31
0.15527468160619154;22/03/2021 03:30:41
0.20715123638846253;22/03/2021 03:30:51
0.25890811396043867;22/03/2021 03:31:01
0.3143986493083371;22/03/2021 03:31:11
0.37256717019774277;22/03/2021 03:31:21
0.4327096457464368;22/03/2021 03:31:31
0.49392558854856833;22/03/2021 03:31:41
0.5551111036469415;22/03/2021 03:31:51
0.6155290541403355;22/03/2021 03:32:01
0.6742093401247173;22/03/2021 03:32:11
0.7356983684129988;22/03/2021 03:32:21
0.7778357114057967;22/03/2021 03:32:31
0.8357794774235092;22/03/2021 03:32:41
0.8705162069803585;22/03/2021 03:32:51
0.9122809623624709;22/03/2021 03:33:01
0.9409888897662954;22/03/2021 03:33:11
0.9665177775832401;22/03/2021 03:33:21
0.9864404344043232;22/03/2021 03:33:31
0.9969594991066292;22/03/2021 03:33:41
0.9999608451264453;22/03/2021 03:33:51
0.99545131771389;22/03/2021 03:34:01
0.9834718706433528;22/03/2021 03:34:11
0.9642530402366079;22/03/2021 03:34:21
0.9380350470977032;22/03/2021 03:34:31
0.9052285991262974;22/03/2021 03:34:41
0.8663271358362064;22/03/2021 03:34:51
0.8265385998266154;22/03/2021 03:35:01
0.7674988099435486;22/03/2021 03:35:11
0.7247505242367427;22/03/2021 03:35:21
0.6568408701994457;22/03/2021 03:35:31
0.5975451610080643;22/03/2021 03:35:41
0.5489474387229557;22/03/2021 03:35:51
0.4815671162301619;22/03/2021 03:36:01
0.42657418423655685;22/03/2021 03:36:11
0.366584691463102;22/03/2021 03:36:21
0.3086582838174552;22/03/2021 03:36:31
0.24817817988975938;22/03/2021 03:36:41
0.19719610818099212;22/03/2021 03:36:51
0.1508118752955136;22/03/2021 03:37:01
0.10959363652386084;22/03/2021 03:37:11
0.07432240344736757;22/03/2021 03:37:21
0.04541600845473881;22/03/2021 03:37:31
0.023346979822903124;22/03/2021 03:37:41
0.008447256284391857;22/03/2021 03:37:51
9.766405296262443E-4;22/03/2021 03:38:01
0.0013547716606548965;22/03/2021 03:38:11
0.0073724097104936655;22/03/2021 03:38:21
0.021548362521743462;22/03/2021 03:38:31
0.04800535343827833;22/03/2021 03:38:41
0.0711678826117403;22/03/2021 03:38:51
0.1096507026519761;22/03/2021 03:39:01
0.14649052499784987;22/03/2021 03:39:11
0.1972937622577069;22/03/2021 03:39:21
0.24823080813714093;22/03/2021 03:39:31
0.3030606670847489;22/03/2021 03:39:41
0.36074015530747316;22/03/2021 03:39:51
0.4205709283330692;22/03/2021 03:40:01
0.4816577277409594;22/03/2021 03:40:11
0.54289865617222;22/03/2021 03:40:21
0.5975679053971362;22/03/2021 03:40:31
0.66844492669611;22/03/2021 03:40:41
0.7248056648273032;22/03/2021 03:40:51
0.7675502414763798;22/03/2021 03:41:01
0.8265864214768883;22/03/2021 03:41:11
0.8621653015817422;22/03/2021 03:41:21
0.9016397089444997;22/03/2021 03:41:31
0.9409606321741775;22/03/2021 03:41:41
0.961962549421452;22/03/2021 03:41:51
0.9819036708662178;22/03/2021 03:42:01
0.9945965125439754;22/03/2021 03:42:11
0.9999623509195723;22/03/2021 03:42:21
0.9969534850011781;22/03/2021 03:42:31
0.9864550673998783;22/03/2021 03:42:41
0.9686695059562875;22/03/2021 03:42:51
0.943819810201427;22/03/2021 03:43:01
0.9122593211311815;22/03/2021 03:43:11
0.8745681972617296;22/03/2021 03:43:21
0.8265864214768883;22/03/2021 03:43:31
0.7777851165098011;22/03/2021 03:43:41
0.7248056648273035;22/03/2021 03:43:51
0.6798900053096372;22/03/2021 03:44:01
0.6095506200784351;22/03/2021 03:44:11
0.5611443537624341;22/03/2021 03:44:21
0.49993864692869283;22/03/2021 03:44:31
0.4387338629022516;22/03/2021 03:44:41
0.37250803512329145;22/03/2021 03:44:51
0.3143414030240813;22/03/2021 03:45:01
0.2588547274313222;22/03/2021 03:45:11
0.20710107127178057;22/03/2021 03:45:21
0.1596995011022735;22/03/2021 03:45:31
0.11737744228139643;22/03/2021 03:45:41
0.08088764722258107;22/03/2021 03:45:51
0.056139315616771504;22/03/2021 03:46:01
0.025235909703481663;22/03/2021 03:46:11
0.00960735979838484;22/03/2021 03:46:21
0.0024023723388853025;22/03/2021 03:46:31
6.022718974137975E-4;22/03/2021 03:46:41
0.005421492186549148;22/03/2021 03:46:51
0.018129056427438103;22/03/2021 03:47:01
0.038084408186376074;22/03/2021 03:47:11
0.06498740039841537;22/03/2021 03:47:21
0.10208154769555816;22/03/2021 03:47:31
0.1421779737977776;22/03/2021 03:47:41
0.18761862704565194;22/03/2021 03:47:51
0.2377051586607653;22/03/2021 03:48:01
0.2918413137512728;22/03/2021 03:48:11
0.3489970253403857;22/03/2021 03:48:21
0.4084800560224295;22/03/2021 03:48:31
0.47546616283629095;22/03/2021 03:48:41
0.5367822817998337;22/03/2021 03:48:51
0.5855412654632902;22/03/2021 03:49:01
0.6568408701994457;22/03/2021 03:49:11
0.7026764414510581;22/03/2021 03:49:21
0.7571036092858454;22/03/2021 03:49:31
0.8076636995242709;22/03/2021 03:49:41
0.8535962413476861;22/03/2021 03:49:51
0.8942103665729383;22/03/2021 03:50:01
0.9320166711559779;22/03/2021 03:50:11
0.9595804064169868;22/03/2021 03:50:21
0.9802152597077829;22/03/2021 03:50:31
0.993659712122104;22/03/2021 03:50:41
0.9996611922941747;22/03/2021 03:50:51
0.998156306091389;22/03/2021 03:51:01
0.9891586853598138;22/03/2021 03:51:11
0.9728036626902608;22/03/2021 03:51:21
0.9545441323405237;22/03/2021 03:51:31
0.9157348061512727;22/03/2021 03:51:41
0.8786044232532424;22/03/2021 03:51:51
0.8447253183938084;22/03/2021 03:52:01
0.7879040957089227;22/03/2021 03:52:11
0.7463953424763826;22/03/2021 03:52:21
0.6912847451929697;22/03/2021 03:52:31
0.6332970472935201;22/03/2021 03:52:41
0.56722945800053;22/03/2021 03:52:51
0.50613576914286;22/03/2021 03:53:01
0.4448280001000254;22/03/2021 03:53:11
0.38447094585966446;22/03/2021 03:53:21
0.3257906598752827;22/03/2021 03:53:31
0.2696765318680778;22/03/2021 03:53:41
0.21713409460819338;22/03/2021 03:53:51
0.1687921112049141;22/03/2021 03:54:01
0.12139557674675788;22/03/2021 03:54:11
0.08426519384872738;22/03/2021 03:54:21
0.05901111023370463;22/03/2021 03:54:31
0.029227967408489597;22/03/2021 03:54:41
0.014970196210618052;22/03/2021 03:54:51
0.0037534697204612438;22/03/2021 03:55:01
7.529532594893794E-7;22/03/2021 03:55:11
0.003768490262229784;22/03/2021 03:55:21
0.016511764477573854;22/03/2021 03:55:31
0.0357704403353501;22/03/2021 03:55:41
0.06196495290229653;22/03/2021 03:55:51
0.09477140087370256;22/03/2021 03:56:01
0.1337151727797649;22/03/2021 03:56:11
0.17808422855510425;22/03/2021 03:56:21
0.2273375057889766;22/03/2021 03:56:31
0.28069188073073614;22/03/2021 03:56:41
0.3373448539188683;22/03/2021 03:56:51
0.3905094072169168;22/03/2021 03:57:01
0.4632177182001663;22/03/2021 03:57:11
0.5123319303759674;22/03/2021 03:57:21
0.5734258157634432;22/03/2021 03:57:31
0.6334153085368981;22/03/2021 03:57:41
0.6913981108866447;22/03/2021 03:57:51
0.7465021074948005;22/03/2021 03:58:01
0.802803891819008;22/03/2021 03:58:11
0.8492315111441736;22/03/2021 03:58:21
0.8903686142860472;22/03/2021 03:58:31
0.9257091407101734;22/03/2021 03:58:41
0.9545839915452612;22/03/2021 03:58:51
0.9766530201770969;22/03/2021 03:59:01
0.9915527437156082;22/03/2021 03:59:11
0.9993977281025862;22/03/2021 03:59:21
0.99939396560377;22/03/2021 03:59:31
0.9903926402016152;22/03/2021 03:59:41
0.9784516374782566;22/03/2021 03:59:51
0.9570793266953151;22/03/2021 04:00:01
0.9288321173882597;22/03/2021 04:00:11
0.8941348738776435;22/03/2021 04:00:21
0.8491881247044865;22/03/2021 04:00:31
0.8027062377422931;22/03/2021 04:00:41
0.7517691918628588;22/03/2021 04:00:51
0.6969960200305241;22/03/2021 04:01:01
0.6392007096180753;22/03/2021 04:01:11
0.5794290716669307;22/03/2021 04:01:21
0.5184036114706794;22/03/2021 04:01:31
0.45710134382778006;22/03/2021 04:01:41
0.3904493799215651;22/03/2021 04:01:51
0.3373280914109805;22/03/2021 04:02:01
0.27519433517269665;22/03/2021 04:02:11
0.23244975852362026;22/03/2021 04:02:21
0.18275640902120205;22/03/2021 04:02:31
0.13783469841825788;22/03/2021 04:02:41
0.09836029105550012;22/03/2021 04:02:51
0.061936029086778026;22/03/2021 04:03:01
0.03572487743479386;22/03/2021 04:03:11
0.01649685577467214;22/03/2021 04:03:21
0.004548682286109995;22/03/2021 04:03:31
3.7649080427748505E-5;22/03/2021 04:03:41
0.0030465149988219697;22/03/2021 04:03:51
0.013530023897219856;22/03/2021 04:04:01
0.03135257637231092;22/03/2021 04:04:11
0.05618018979857292;22/03/2021 04:04:21
0.08770534860748735;22/03/2021 04:04:31
0.12952443732252045;22/03/2021 04:04:41
0.17341357852311146;22/03/2021 04:04:51
0.21214649918707298;22/03/2021 04:05:01
0.27519433517269654;22/03/2021 04:05:11
0.32010999469036294;22/03/2021 04:05:21
0.37856960739773393;22/03/2021 04:05:31
0.4388556462375661;22/03/2021 04:05:41
0.5000613530713073;22/03/2021 04:05:51
0.5612964562699447;22/03/2021 04:06:01
0.6274919648767087;22/03/2021 04:06:11
0.6857152840911919;22/03/2021 04:06:21
0.7410918860395613;22/03/2021 04:06:31
0.7929235702081543;22/03/2021 04:06:41
0.8403004988977265;22/03/2021 04:06:51
0.8825836328112295;22/03/2021 04:07:01
0.919112352777419;22/03/2021 04:07:11
0.9519946465617217;22/03/2021 04:07:21
0.9707919928800354;22/03/2021 04:07:31
0.9903926402016152;22/03/2021 04:07:41
0.9975976276611146;22/03/2021 04:07:51
0.9998471509418745;22/03/2021 04:08:01
0.9926388211944706;22/03/2021 04:08:11
0.9818709435725619;22/03/2021 04:08:21
0.9595320611735301;22/03/2021 04:08:31
0.9319706559820231;22/03/2021 04:08:41
0.8978807031143499;22/03/2021 04:08:51
0.8578654126419094;22/03/2021 04:09:01
0.8076157952903135;22/03/2021 04:09:11
0.7622948413392345;22/03/2021 04:09:21
0.7082147800488185;22/03/2021 04:09:31
0.656799929941819;22/03/2021 04:09:41
0.5854809443801506;22/03/2021 04:09:51
0.5245338371637089;22/03/2021 04:10:01
0.4632177182001663;22/03/2021 04:10:11
0.4024548389919358;22/03/2021 04:10:21
0.3547991687149079;22/03/2021 04:10:31
0.28622245328485907;22/03/2021 04:10:41
0.24289639071415453;22/03/2021 04:10:51
0.1923363004757291;22/03/2021 04:11:01
0.14211343305010501;22/03/2021 04:11:11
0.10204499696144899;22/03/2021 04:11:21
0.06801357193920676;22/03/2021 04:11:31
0.04041959358301327;22/03/2021 04:11:41
0.019768375413143947;22/03/2021 04:11:51
0.006349290921070838;22/03/2021 04:12:01
3.380548092617898E-4;22/03/2021 04:12:11
0.0018436939086109994;22/03/2021 04:12:21
0.010841314640186117;22/03/2021 04:12:31
0.026302176084660272;22/03/2021 04:12:41
0.05338784940224234;22/03/2021 04:12:51
0.07760667725751429;22/03/2021 04:13:01
0.12139557674675772;22/03/2021 04:13:11
0.16422052257649067;22/03/2021 04:13:21
0.20220007553646985;22/03/2021 04:13:31
0.26430163158700104;22/03/2021 04:13:41
0.30871525480703005;22/03/2021 04:13:51
0.3667029527064798;22/03/2021 04:14:01
0.42666516252138903;22/03/2021 04:14:11
0.49392558854856833;22/03/2021 04:14:21
0.5551719998999746;22/03/2021 04:14:31
0.6155588135794904;22/03/2021 04:14:41
0.6742665864089733;22/03/2021 04:14:51
0.73026935547912;22/03/2021 04:15:01
0.7829160705084887;22/03/2021 04:15:11
0.8312078887950859;22/03/2021 04:15:21
0.8745681972617296;22/03/2021 04:15:31
0.9122946513925126;22/03/2021 04:15:41
0.9466121505977576;22/03/2021 04:15:51
0.9665177775832401;22/03/2021 04:16:01
0.9878510650192642;22/03/2021 04:16:11
0.9975923633360984;22/03/2021 04:16:21
0.9999992470467405;22/03/2021 04:16:31
0.9945882549823906;22/03/2021 04:16:41
0.9849999886287742;22/03/2021 04:16:51
0.9664736162515608;22/03/2021 04:17:01
0.9409310464910784;22/03/2021 04:17:11
0.9087380368044351;22/03/2021 04:17:21
0.8663271358362064;22/03/2021 04:17:31
0.8218683413080272;22/03/2021 04:17:41
0.7725844386004511;22/03/2021 04:17:51
0.7193081192692637;22/03/2021 04:18:01
0.662596885224024;22/03/2021 04:18:11
0.6035556880961094;22/03/2021 04:18:21
0.5428986561722201;22/03/2021 04:18:31
0.4754661628362911;22/03/2021 04:18:41
0.41451905561984953;22/03/2021 04:18:51
0.366584691463102;22/03/2021 04:19:01
0.2973793429975051;22/03/2021 04:19:11
0.25349789250519944;22/03/2021 04:19:21
0.20210151703856288;22/03/2021 04:19:31
0.15518581204034287;22/03/2021 04:19:41
0.113456433382972;22/03/2021 04:19:51
0.07429085928982676;22/03/2021 04:20:01
0.04539114378323997;22/03/2021 04:20:11
0.023329168625249697;22/03/2021 04:20:21
0.008447256284391857;22/03/2021 04:20:31
9.379328707049097E-4;22/03/2021 04:20:41
9.409435499254104E-4;22/03/2021 04:20:51
0.008447256284391802;22/03/2021 04:21:01
0.02334697982290307;22/03/2021 04:21:11
0.04800535343827833;22/03/2021 04:21:21
0.0711678826117403;22/03/2021 04:21:31
0.11349477331863156;22/03/2021 04:21:41
0.14649052499784987;22/03/2021 04:21:51
0.1924330354249068;22/03/2021 04:22:01
0.25355090388510787;22/03/2021 04:22:11
0.29743573770160453;22/03/2021 04:22:21
0.35491659117221763;22/03/2021 04:22:31
0.42063162192013603;22/03/2021 04:22:41
0.4816577277409594;22/03/2021 04:22:51
0.54289865617222;22/03/2021 04:23:01
0.6036155549263303;22/03/2021 04:23:11
0.6626551460811314;22/03/2021 04:23:21
0.7193081192692639;22/03/2021 04:23:31
0.7726880027389751;22/03/2021 04:23:41
0.8265864214768883;22/03/2021 04:23:51
0.8704755626774796;22/03/2021 04:24:01
0.9087924065757919;22/03/2021 04:24:11
0.9409606321741775;22/03/2021 04:24:21
0.961962549421452;22/03/2021 04:24:31
0.985015626597272;22/03/2021 04:24:41
0.9945965125439754;22/03/2021 04:24:51
0.9998501623013616;22/03/2021 04:25:01
0.9975889818460066;22/03/2021 04:25:11
0.9878368878271543;22/03/2021 04:25:21
0.9686474236276892;22/03/2021 04:25:31
0.9438053482936677;22/03/2021 04:25:41
0.9122593211311815;22/03/2021 04:25:51
0.8745681972617296;22/03/2021 04:26:01
0.8311846585017105;22/03/2021 04:26:11
0.7828659053918068;22/03/2021 04:26:21
0.7302693554791201;22/03/2021 04:26:31
0.6741804546396084;22/03/2021 04:26:41
0.6155290541403357;22/03/2021 04:26:51
0.5490085701647804;22/03/2021 04:27:01
0.48772938573854396;22/03/2021 04:27:11
0.4266347627723192;22/03/2021 04:27:21
0.378450578604439;22/03/2021 04:27:31
0.3086582838174552;22/03/2021 04:27:41
0.2642478779484917;22/03/2021 04:27:51
0.21204617650839086;22/03/2021 04:28:01
0.15967728203775658;22/03/2021 04:28:11
0.11737744228139643;22/03/2021 04:28:21
0.08088764722258107;22/03/2021 04:28:31
0.05064965025627738;22/03/2021 04:28:41
0.027177090522305235;22/03/2021 04:28:51
0.010841314640186173;22/03/2021 04:29:01
0.0018436939086109994;22/03/2021 04:29:11
3.388077058252281E-4;22/03/2021 04:29:21
0.006349290921070783;22/03/2021 04:29:31
0.019829444280666818;22/03/2021 04:29:41
0.04289512214823471;22/03/2021 04:29:51
0.06498740039841537;22/03/2021 04:30:01
0.09845241001694874;22/03/2021 04:30:11
0.14644660940672616;22/03/2021 04:30:21
0.18285126215213457;22/03/2021 04:30:31
0.23775102757453756;22/03/2021 04:30:41
0.286278237733422;22/03/2021 04:30:51
0.3432176224584153;22/03/2021 04:31:01
0.4024548389919356;22/03/2021 04:31:11
0.46940091563229763;22/03/2021 04:31:21
0.5307215595912098;22/03/2021 04:31:31
0.5915199439775705;22/03/2021 04:31:41
0.6510612355167216;22/03/2021 04:31:51
0.7082147800488185;22/03/2021 04:32:01
0.7622948413392345;22/03/2021 04:32:11
0.8124297440711932;22/03/2021 04:32:21
0.8621235414757334;22/03/2021 04:32:31
0.8942103665729383;22/03/2021 04:32:41
0.9350434955543556;22/03/2021 04:32:51
0.9571290522937848;22/03/2021 04:33:01
0.9784872571912626;22/03/2021 04:33:11
0.9926485683634102;22/03/2021 04:33:21
0.9993999865088138;22/03/2021 04:33:31
0.9986399640143289;22/03/2021 04:33:41
0.9891452418135286;22/03/2021 04:33:51
0.9727829919065909;22/03/2021 04:34:01
0.9493372328469769;22/03/2021 04:34:11
0.9190782642704945;22/03/2021 04:34:21
0.8825836328112295;22/03/2021 04:34:31
0.8403004988977266;22/03/2021 04:34:41
0.7928989287282195;22/03/2021 04:34:51
0.7410918860395614;22/03/2021 04:35:01
0.6969107775217089;22/03/2021 04:35:11
0.621490089951632;22/03/2021 04:35:21
0.5612053375996082;22/03/2021 04:35:31
0.5122092611901489;22/03/2021 04:35:41
0.43879466240039194;22/03/2021 04:35:51
0.3903896825721991;22/03/2021 04:36:01
0.331497560346033;22/03/2021 04:36:11
0.26430163158700115;22/03/2021 04:36:21
0.22216428859420342;22/03/2021 04:36:31
0.17336761324337863;22/03/2021 04:36:41
0.12946389697185182;22/03/2021 04:36:51
0.08767126010056293;22/03/2021 04:37:01
0.05618018979857298;22/03/2021 04:37:11
0.03130982326004271;22/03/2021 04:37:21
0.013530023897219912;22/03/2021 04:37:31
0.0030465149988219697;22/03/2021 04:37:41
3.7649080427748505E-5;22/03/2021 04:37:51
0.004548682286109995;22/03/2021 04:38:01
0.0165559892367529;22/03/2021 04:38:11
0.038060233744356686;22/03/2021 04:38:21
0.059068953508921586;22/03/2021 04:38:31
0.09839623425967736;22/03/2021 04:38:41
0.1378764585242665;22/03/2021 04:38:51
0.17346052742008677;22/03/2021 04:39:01
0.23250119005645137;22/03/2021 04:39:11
0.27524947576325737;22/03/2021 04:39:21
0.3374031147759759;22/03/2021 04:39:31
0.39644431190389073;22/03/2021 04:39:41
0.4571625352678854;22/03/2021 04:39:51
0.5184036114706794;22/03/2021 04:40:01
0.5794290716669307;22/03/2021 04:40:11
0.6393185603423619;22/03/2021 04:40:21
0.6969960200305241;22/03/2021 04:40:31
0.7517691918628588;22/03/2021 04:40:41
0.8027555207021628;22/03/2021 04:40:51
0.8535533905932737;22/03/2021 04:41:01
0.8903583902151656;22/03/2021 04:41:11
0.9288643050001361;22/03/2021 04:41:21
0.9520201977181719;22/03/2021 04:41:31
0.9747826206843663;22/03/2021 04:41:41
0.9926388211944706;22/03/2021 04:41:51
0.9986489908381613;22/03/2021 04:42:01
0.99939396560377;22/03/2021 04:42:11
0.9926275902895063;22/03/2021 04:42:21
0.9784418353402253;22/03/2021 04:42:31
0.9545839915452612;22/03/2021 04:42:41
0.9256447703337566;22/03/2021 04:42:51
0.8903686142860473;22/03/2021 04:43:01
0.8491881247044865;22/03/2021 04:43:11
0.8027062377422931;22/03/2021 04:43:21
0.7517691918628588;22/03/2021 04:43:31
0.6969960200305241;22/03/2021 04:43:41
0.6392598446925266;22/03/2021 04:43:51
0.573365237227681;22/03/2021 04:44:01
0.5244725210491977;22/03/2021 04:44:11
0.4509914298352197;22/03/2021 04:44:21
0.4023948116965839;22/03/2021 04:44:31
0.3431011095180711;22/03/2021 04:44:41
0.28616731269429824;22/03/2021 04:44:51
0.22731189267748306;22/03/2021 04:45:01
0.17808422855510436;22/03/2021 04:45:11
0.13363165885666609;22/03/2021 04:45:21
0.09473607061237159;22/03/2021 04:45:31
0.061964952902296644;22/03/2021 04:45:41
0.03572487743479386;22/03/2021 04:45:51
0.01651176447757391;22/03/2021 04:46:01
0.004548682286109995;22/03/2021 04:46:11
3.7649080427748505E-5;22/03/2021 04:46:21
0.003760232700644961;22/03/2021 04:46:31
0.012163112172845677;22/03/2021 04:46:41
0.033503600582630466;22/03/2021 04:46:51
0.05341610699436024;22/03/2021 04:47:01
0.08429990584660467;22/03/2021 04:47:11
0.12143622104963653;22/03/2021 04:47:21
0.16426648785622378;22/03/2021 04:47:31
0.21713409460819322;22/03/2021 04:47:41
0.26978545070192933;22/03/2021 04:47:51
0.32579065987528255;22/03/2021 04:48:01
0.3844709458596645;22/03/2021 04:48:11
0.44494995859043196;22/03/2021 04:48:21
0.50613576914286;22/03/2021 04:48:31
0.5673207010470965;22/03/2021 04:48:41
0.6274328298022573;22/03/2021 04:48:51
0.6856585969759188;22/03/2021 04:49:01
0.7411006090832002;22/03/2021 04:49:11
0.7978496522462166;22/03/2021 04:49:21
0.8358244313982344;22/03/2021 04:49:31
0.8825745769758756;22/03/2021 04:49:41
0.9157682660336406;22/03/2021 04:49:51
0.9466390630775774;22/03/2021 04:50:01
0.9707720325915103;22/03/2021 04:50:11
0.9891706556515928;22/03/2021 04:50:21
0.998156306091389;22/03/2021 04:50:31
0.9996596869545644;22/03/2021 04:50:41
0.9936402192521127;22/03/2021 04:50:51
0.9802152597077829;22/03/2021 04:51:01
0.9595444935092795;22/03/2021 04:51:11
0.9319864280607935;22/03/2021 04:51:21
0.8979184523044418;22/03/2021 04:51:31
0.8578437194220658;22/03/2021 04:51:41
0.8076157952903135;22/03/2021 04:51:51
0.7674465727543139;22/03/2021 04:52:01
0.7081712096345364;22/03/2021 04:52:11
0.6451423386272312;22/03/2021 04:52:21
0.5974848399249247;22/03/2021 04:52:31
0.5306274383701811;22/03/2021 04:52:41
0.4754049206131105;22/03/2021 04:52:51
0.41445873453670995;22/03/2021 04:53:01
0.35477009733549947;22/03/2021 04:53:11
0.2917297532550793;22/03/2021 04:53:21
0.2376533203964067;22/03/2021 04:53:31
0.18757025592880688;22/03/2021 04:53:41
0.14209227874211927;22/03/2021 04:53:51
0.10208154769555827;22/03/2021 04:54:01
0.06801357193920676;22/03/2021 04:54:11
0.04044307415497117;22/03/2021 04:54:21
0.019784740292217162;22/03/2021 04:54:31
0.005411745017609548;22/03/2021 04:54:41
1.5059065189787502E-4;22/03/2021 04:54:51
0.0024076366639015356;22/03/2021 04:55:01
0.009620067674296538;22/03/2021 04:55:11
0.02922796740848954;22/03/2021 04:55:21
0.04803226591809815;22/03/2021 04:55:31
0.07760667725751429;22/03/2021 04:55:41
0.12139557674675772;22/03/2021 04:55:51
0.15527468160619154;22/03/2021 04:56:01
0.20715123638846253;22/03/2021 04:56:11
0.25893517028683977;22/03/2021 04:56:21
0.3143986493083371;22/03/2021 04:56:31
0.37256717019774277;22/03/2021 04:56:41
0.4327705419994699;22/03/2021 04:56:51
0.4938642308571397;22/03/2021 04:57:01
0.5551111036469415;22/03/2021 04:57:11
0.6155290541403355;22/03/2021 04:57:21
0.6799475182674941;22/03/2021 04:57:31
0.7248601283452317;22/03/2021 04:57:41
0.7879040957089227;22/03/2021 04:57:51
0.8266323867566214;22/03/2021 04:58:01
0.8705162069803585;22/03/2021 04:58:11
0.9157348061512727;22/03/2021 04:58:21
0.9409888897662954;22/03/2021 04:58:31
0.9665177775832401;22/03/2021 04:58:41
0.9864834196490652;22/03/2021 04:58:51
0.9969594991066292;22/03/2021 04:59:01
0.9999623509195723;22/03/2021 04:59:11
0.9954423146707152;22/03/2021 04:59:21
0.983488235522426;22/03/2021 04:59:31
0.9642530402366079;22/03/2021 04:59:41
0.9380350470977032;22/03/2021 04:59:51
0.9016037657403224;22/03/2021 05:00:01
0.8704338025714707;22/03/2021 05:00:11
0.8171966420818227;22/03/2021 05:00:21
0.7674988099435486;22/03/2021 05:00:31
0.7247505242367427;22/03/2021 05:00:41
0.6568408701994457;22/03/2021 05:00:51
0.6094905927830833;22/03/2021 05:01:01
0.5489474387229557;22/03/2021 05:01:11
0.48156574663761964;22/03/2021 05:01:21
0.4205104739715162;22/03/2021 05:01:31
0.36074015530747355;22/03/2021 05:01:41
0.30297593306943027;22/03/2021 05:01:51
0.24817817988975938;22/03/2021 05:02:01
0.19724447929783728;22/03/2021 05:02:11
